canal,nome_video,data_visualizacao,Ano,Mês,Dia,Dia da Semana,Parte do dia,hora
Jozão,Tudo Que Eu Comprei Com o Dinheiro Do Youtube em 2019Jozão11 de jun. de 2020 00:54:43 BRT,2020-06-11 00:54:43,2020,Junho,11,Quinta-feira,Madrugada,0
Jozão,TOUR PELA MINHA MANSÃO - (Jozão Responde 16)Jozão11 de jun. de 2020 00:52:53 BRT,2020-06-11 00:52:53,2020,Junho,11,Quinta-feira,Madrugada,0
Jozão,"Caí no golpe do Iphone (PERDI R$ 1.000,00)Jozão11 de jun. de 2020 00:34:38 BRT",2020-06-11 00:34:38,2020,Junho,11,Quinta-feira,Madrugada,0
EDITECH,GOLPE DO IPHONE (VEJA)EDITECH11 de jun. de 2020 00:34:29 BRT,2020-06-11 00:34:29,2020,Junho,11,Quinta-feira,Madrugada,0
CidadeAlertaRecord,Cliente denuncia supermercado por alimento estragado e é ameaçada durante blitzCidadeAlertaRecord11 de jun. de 2020 00:14:03 BRT,2020-06-11 00:14:03,2020,Junho,11,Quinta-feira,Madrugada,0
Andrey Reis,Melhores Momentos Celso Russomanno BrigandoAndrey Reis11 de jun. de 2020 00:02:20 BRT,2020-06-11 00:02:20,2020,Junho,11,Quinta-feira,Madrugada,0
Jornalistas Livres,Balconista que foi humilhada por Celso Russomano conta sua históriaJornalistas Livres10 de jun. de 2020 23:59:20 BRT,2020-06-10 23:59:20,2020,Junho,10,Quarta-feira,Madrugada,23
Primeiro Impacto PR,Quase 2 mil pessoas vítimas do golpe do Iphone - Primeiro Impacto PR (20/08/18)Primeiro Impacto PR10 de jun. de 2020 23:58:35 BRT,2020-06-10 23:58:35,2020,Junho,10,Quarta-feira,Madrugada,23
SP no Ar,Loira é presa por aplicar golpes em mais de 80 empresasSP no Ar10 de jun. de 2020 23:58:10 BRT,2020-06-10 23:58:10,2020,Junho,10,Quarta-feira,Madrugada,23
Professor Alexandre Lima,PELISÃO IPHONES O GOLPE NA PRAÇA 😱 171 Código Penal #PelisãoiphonesProfessor Alexandre Lima10 de jun. de 2020 23:57:48 BRT,2020-06-10 23:57:48,2020,Junho,10,Quarta-feira,Madrugada,23
CidadeAlertaRecord,Patrulha do Consumidor: empresa é acusada de vender celulares com famosos e não entregarCidadeAlertaRecord10 de jun. de 2020 23:56:30 BRT,2020-06-10 23:56:30,2020,Junho,10,Quarta-feira,Madrugada,23
CidadeAlertaRecord,Mulher vende mais de 3 mil celulares e não entregaCidadeAlertaRecord10 de jun. de 2020 23:26:28 BRT,2020-06-10 23:26:28,2020,Junho,10,Quarta-feira,Madrugada,23
Inutilismo,ENTRAMOS PRA UNIVERSALInutilismo10 de jun. de 2020 23:18:53 BRT,2020-06-10 23:18:53,2020,Junho,10,Quarta-feira,Madrugada,23
David Mota,Esse Casal Viajou 8400km Para Fazer Um Ensaio ComigoDavid Mota10 de jun. de 2020 22:52:42 BRT,2020-06-10 22:52:42,2020,Junho,10,Quarta-feira,Noite,22
Anton Stones,Como Fazer Batida De Deep HouseAnton Stones10 de jun. de 2020 20:30:53 BRT,2020-06-10 20:30:53,2020,Junho,10,Quarta-feira,Noite,20
JotaPazz,Como fazer boas melodias no FLSTUDIOJotaPazz10 de jun. de 2020 20:25:04 BRT,2020-06-10 20:25:04,2020,Junho,10,Quarta-feira,Noite,20
David Mota,5 ERROS de FILMMAKERS IniciantesDavid Mota10 de jun. de 2020 20:23:35 BRT,2020-06-10 20:23:35,2020,Junho,10,Quarta-feira,Noite,20
David Mota,O Dia Que Filmei Um Casamento No Cristo RedentorDavid Mota10 de jun. de 2020 20:06:16 BRT,2020-06-10 20:06:16,2020,Junho,10,Quarta-feira,Noite,20
Brainstorm Tutoriais - Edição de Vídeo,TRANSIÇÕES SINISTRAS com MOVIMENTO DE CÂMERA - ft. Casal RECBrainstorm Tutoriais - Edição de Vídeo10 de jun. de 2020 15:08:54 BRT,2020-06-10 15:08:54,2020,Junho,10,Quarta-feira,Tarde,15
CidadeAlertaRecord,"Patrulha do Consumidor encontra produtos vencidos, carne podre e até fezes de rato em mercadinhoCidadeAlertaRecord10 de jun. de 2020 14:58:15 BRT",2020-06-10 14:58:15,2020,Junho,10,Quarta-feira,Tarde,14
Estúdio NET,Tutorial de Como Usar o FL Studio 20 / Como Fazer Um BeatEstúdio NET10 de jun. de 2020 14:15:50 BRT,2020-06-10 14:15:50,2020,Junho,10,Quarta-feira,Tarde,14
Brainstorm Tutoriais - Edição de Vídeo,Aprenda After Effects em 5 Minutos!Brainstorm Tutoriais - Edição de Vídeo10 de jun. de 2020 13:55:48 BRT,2020-06-10 13:55:48,2020,Junho,10,Quarta-feira,Tarde,13
Ciência Todo Dia,Chernobyl: A História CompletaCiência Todo Dia10 de jun. de 2020 00:36:39 BRT,2020-06-10 00:36:39,2020,Junho,10,Quarta-feira,Madrugada,0
Felipe Costa,Documentário - Globo: Acidente Nuclear de Chernobyl - 26 de abril de 1986Felipe Costa10 de jun. de 2020 00:29:39 BRT,2020-06-10 00:29:39,2020,Junho,10,Quarta-feira,Madrugada,0
Prepper Hub,Chernobyl: Valery Legasov Tapes - Legasov's Original Own Voice HD Compilation #01Prepper Hub10 de jun. de 2020 00:25:48 BRT,2020-06-10 00:25:48,2020,Junho,10,Quarta-feira,Madrugada,0
Thomas Flight,HBO's Chernobyl vs Reality - Footage ComparisonThomas Flight10 de jun. de 2020 00:19:18 BRT,2020-06-10 00:19:18,2020,Junho,10,Quarta-feira,Madrugada,0
Telecon Studio,Trial of those responsible for the Chernobyl accident. Causes. 1987. July.Telecon Studio10 de jun. de 2020 00:16:16 BRT,2020-06-10 00:16:16,2020,Junho,10,Quarta-feira,Madrugada,0
Wendy Fitz,How to uninstall EasyXplore? - a simple walktroughWendy Fitz9 de jun. de 2020 19:12:55 BRT,2020-06-09 19:12:55,2020,Junho,9,Terça-feira,Noite,19
CanalCanalha,SUPER HIPER MEGA MARATONA ESPORTIVA DA QUEBRADACanalCanalha9 de jun. de 2020 18:31:25 BRT,2020-06-09 18:31:25,2020,Junho,9,Terça-feira,Madrugada,18
David Mota,iPhone 11 Pro MAX vs Camera ProfissionalDavid Mota9 de jun. de 2020 18:16:52 BRT,2020-06-09 18:16:52,2020,Junho,9,Terça-feira,Madrugada,18
Héber Simeoni,Como COMEÇAR no After Effects | Tutorial After EffectsHéber Simeoni9 de jun. de 2020 01:47:02 BRT,2020-06-09 01:47:02,2020,Junho,9,Terça-feira,Madrugada,1
Top10 Arquivo,10 Aviões afundados mais surpreendentes do mundoTop10 Arquivo9 de jun. de 2020 01:05:07 BRT,2020-06-09 01:05:07,2020,Junho,9,Terça-feira,Madrugada,1
Desenrola Tutoriais,Remover New Tab do Google Chrome 2018Desenrola Tutoriais8 de jun. de 2020 23:20:19 BRT,2020-06-08 23:20:19,2020,Junho,8,Segunda-feira,Madrugada,23
Mundo Tech,Como desinstalar web discover browserMundo Tech8 de jun. de 2020 23:13:34 BRT,2020-06-08 23:13:34,2020,Junho,8,Segunda-feira,Madrugada,23
Regis silva,Como remover e desinstalar Chromium do PC por CompletoRegis silva8 de jun. de 2020 23:02:57 BRT,2020-06-08 23:02:57,2020,Junho,8,Segunda-feira,Madrugada,23
ANDROID FINAL,Como tirar a barra de pesquisa do windows 10ANDROID FINAL8 de jun. de 2020 23:02:45 BRT,2020-06-08 23:02:45,2020,Junho,8,Segunda-feira,Madrugada,23
lucas gabriel Teodoro,COMO TIRAR A BARRA DE PESQUISA DO SEU COMPUTADORlucas gabriel Teodoro8 de jun. de 2020 23:01:48 BRT,2020-06-08 23:01:48,2020,Junho,8,Segunda-feira,Madrugada,23
CPA Tutorial (9install.com),Video Spin Blaster Pro - Video Spinner Tutorials - 9install.comCPA Tutorial (9install.com)8 de jun. de 2020 22:25:30 BRT,2020-06-08 22:25:30,2020,Junho,8,Segunda-feira,Noite,22
Instituto EcoFaxina L.M.E.A.,CONHEÇA O PIOR LUGAR PARA SE VIVER! | CÂMERA RECORDInstituto EcoFaxina L.M.E.A.8 de jun. de 2020 22:17:48 BRT,2020-06-08 22:17:48,2020,Junho,8,Segunda-feira,Noite,22
Fábio Coxta,VISITEI A FAVELA DA ROCINHA ! | RIO DE JANEIRO VLOGFábio Coxta8 de jun. de 2020 22:16:42 BRT,2020-06-08 22:16:42,2020,Junho,8,Segunda-feira,Noite,22
Canal dos Caçadores,Copacabana Palace | Quanto Custa o Café da Manhã?💸Canal dos Caçadores8 de jun. de 2020 22:12:12 BRT,2020-06-08 22:12:12,2020,Junho,8,Segunda-feira,Noite,22
Carioca NoMundo,COPACABANA PALACE - Me hospedei na SUÍTE PRESIDENCIAL do hotel mais famoso do Brasil!Carioca NoMundo8 de jun. de 2020 21:51:10 BRT,2020-06-08 21:51:10,2020,Junho,8,Segunda-feira,Noite,21
Estevam Pelo Mundo,Passei 1 dia em CHERNOBYL - Entenda o que causou o desastre nuclear  - Estevam Pelo MundoEstevam Pelo Mundo8 de jun. de 2020 21:50:58 BRT,2020-06-08 21:50:58,2020,Junho,8,Segunda-feira,Noite,21
Everson Zoio,Marquei um encontro com a CAMILA (câmera man)Everson Zoio8 de jun. de 2020 17:11:20 BRT,2020-06-08 17:11:20,2020,Junho,8,Segunda-feira,Tarde,17
Alex Borges,Veja como funciona Video Spin Blaster Pro (TUTORIAL EM PORTUGUÊS)Alex Borges8 de jun. de 2020 10:48:04 BRT,2020-06-08 10:48:04,2020,Junho,8,Segunda-feira,Manhã,10
Guga Tecnologia,COMO IMPORTAR IPHONE DOS ESTADOS UNIDOS MAIS BARATOGuga Tecnologia8 de jun. de 2020 01:50:06 BRT,2020-06-08 01:50:06,2020,Junho,8,Segunda-feira,Madrugada,1
Uilson Lisik,Fornecedor de iPhones seminovosUilson Lisik8 de jun. de 2020 01:48:29 BRT,2020-06-08 01:48:29,2020,Junho,8,Segunda-feira,Madrugada,1
Math Terê,Fornecedor de eletronicos no Atacado galeria pagé Brás São PauloMath Terê8 de jun. de 2020 01:41:07 BRT,2020-06-08 01:41:07,2020,Junho,8,Segunda-feira,Madrugada,1
Everson Zoio,Sacaneando PESSOAS que estão sem MÁSCARA na ruaEverson Zoio7 de jun. de 2020 21:40:50 BRT,2020-06-07 21:40:50,2020,Junho,7,Domingo,Noite,21
Everson Zoio,Live Zoio & Alek KARAOKÊ #fiqueEmCasa cante #COMIGOEverson Zoio7 de jun. de 2020 21:39:42 BRT,2020-06-07 21:39:42,2020,Junho,7,Domingo,Noite,21
Everson Zoio,Trollei minha MÃE fingindo que estava com MAC0NHA (DIA DAS MÃES)Everson Zoio7 de jun. de 2020 21:36:50 BRT,2020-06-07 21:36:50,2020,Junho,7,Domingo,Noite,21
CanalCanalha,TODO MUNDO CHAPADO E SEM LIMITES - COPA CIRROSECanalCanalha7 de jun. de 2020 21:17:33 BRT,2020-06-07 21:17:33,2020,Junho,7,Domingo,Noite,21
CanalCanalha,EU NO BIG BROTHER BRASIL 2020CanalCanalha7 de jun. de 2020 21:15:44 BRT,2020-06-07 21:15:44,2020,Junho,7,Domingo,Noite,21
CanalCanalha,COMO VOCÊ LIMPA A BUNDA??? - INDEBATIVEIS DEBATESCanalCanalha7 de jun. de 2020 21:07:03 BRT,2020-06-07 21:07:03,2020,Junho,7,Domingo,Noite,21
CanalCanalha,TRAVESSÃO DOS CAMPEÕES!CanalCanalha7 de jun. de 2020 20:59:52 BRT,2020-06-07 20:59:52,2020,Junho,7,Domingo,Noite,20
Snap Dos Youtubers,"FRED, NEYMAR, COCIELO, NEGO DO BOREL E OS FAMOSOS QUE JOGARAM CURTINDO A FESTA | DesimpedidosSnap Dos Youtubers7 de jun. de 2020 20:57:35 BRT",2020-06-07 20:57:35,2020,Junho,7,Domingo,Noite,20
FutLiga,FRED mostra os MAIS FAMOSOS do seu WHATS - Talk Show FTLGFutLiga7 de jun. de 2020 20:50:20 BRT,2020-06-07 20:50:20,2020,Junho,7,Domingo,Noite,20
Desimpedidos,Acordando os jogadores no hotel do River Plate! #VaiPraCimaFredDesimpedidos7 de jun. de 2020 20:42:16 BRT,2020-06-07 20:42:16,2020,Junho,7,Domingo,Noite,20
Desimpedidos,Fred leva apavoro da torcida do Magnus! #VaiPraCimaFredDesimpedidos7 de jun. de 2020 20:26:53 BRT,2020-06-07 20:26:53,2020,Junho,7,Domingo,Noite,20
Desimpedidos,Fazendo história: Magnus x River PlateDesimpedidos7 de jun. de 2020 19:54:55 BRT,2020-06-07 19:54:55,2020,Junho,7,Domingo,Noite,19
Angesagt!,Lykke Li – I Follow Rivers [The Magician Remix]Angesagt!7 de jun. de 2020 14:45:53 BRT,2020-06-07 14:45:53,2020,Junho,7,Domingo,Tarde,14
André Nunes - Importação,COMO COMPRAR IPHONE  BARATO EM 2020André Nunes - Importação6 de jun. de 2020 20:22:10 BRT,2020-06-06 20:22:10,2020,Junho,6,Sábado,Noite,20
sound party,Invocação do Mal 2 - Por trás das câmerassound party6 de jun. de 2020 15:15:27 BRT,2020-06-06 15:15:27,2020,Junho,6,Sábado,Tarde,15
SOLO FILMES,Pânico na floresta 4 nos bastidores (wrong turn 4) bastidores com os canibais!SOLO FILMES6 de jun. de 2020 14:25:48 BRT,2020-06-06 14:25:48,2020,Junho,6,Sábado,Tarde,14
Almanaque x,ASSIM É O CHUCKY SEM EFEITOS ESPECIAIS l Almanaque xAlmanaque x6 de jun. de 2020 14:20:21 BRT,2020-06-06 14:20:21,2020,Junho,6,Sábado,Tarde,14
SOLO FILMES,Olhos Famintos 2 nos bastidores (jeepers creepers 2)SOLO FILMES6 de jun. de 2020 14:18:39 BRT,2020-06-06 14:18:39,2020,Junho,6,Sábado,Tarde,14
Canal Incógnita,5 FILMES DE T3RROR ANTES & DEPOIS DOS EFEITOS ESPECIAISCanal Incógnita6 de jun. de 2020 14:16:12 BRT,2020-06-06 14:16:12,2020,Junho,6,Sábado,Tarde,14
Você Sabia?,BONECA ANNABELLE - A VERDADEIRA HISTÓRIAVocê Sabia?6 de jun. de 2020 13:00:27 BRT,2020-06-06 13:00:27,2020,Junho,6,Sábado,Tarde,13
Minhas Plantas,"Ganhei uma orquídea, e agora, como cuidar? Primeiros passosMinhas Plantas6 de jun. de 2020 12:46:33 BRT",2020-06-06 12:46:33,2020,Junho,6,Sábado,Tarde,12
BlogSerFlamengo,Melhores momentos de Flamengo 3 x 0 Botafogo - Final do Brasileiro de 1992BlogSerFlamengo4 de jun. de 2020 23:06:53 BRT,2020-06-04 23:06:53,2020,Junho,4,Quinta-feira,Madrugada,23
Galinha Pintadinha,Dança do Patinho - Galinha Pintadinha 4 - OFICIALGalinha Pintadinha4 de jun. de 2020 21:20:03 BRT,2020-06-04 21:20:03,2020,Junho,4,Quinta-feira,Noite,21
INFORMADICON - Ederson Wiliam,Como Limpar o Cache e Cookies do Google Chrome - Navegar Mais Rápido e SeguroINFORMADICON - Ederson Wiliam3 de jun. de 2020 17:32:08 BRT,2020-06-03 17:32:08,2020,Junho,3,Quarta-feira,Tarde,17
Dudu Rocha,XIAOMI MI BAND 5! As melhores funções que a gente queria! AGORA VAI! TÁ CHEGANDO!Dudu Rocha3 de jun. de 2020 17:25:55 BRT,2020-06-03 17:25:55,2020,Junho,3,Quarta-feira,Tarde,17
Teteu Tutors,Alguns sites não abrem no PC? APRENDA RESOLVER!Teteu Tutors3 de jun. de 2020 17:24:20 BRT,2020-06-03 17:24:20,2020,Junho,3,Quarta-feira,Tarde,17
TecMundo,John Mcafee : 6 fatos sobre o gênio malucão do antivírus - TecMundoTecMundo3 de jun. de 2020 01:23:47 BRT,2020-06-03 01:23:47,2020,Junho,3,Quarta-feira,Madrugada,1
TecMundo,A história da Intel - TecMundoTecMundo3 de jun. de 2020 01:08:27 BRT,2020-06-03 01:08:27,2020,Junho,3,Quarta-feira,Madrugada,1
TecMundo,A história da IBM - TecMundoTecMundo3 de jun. de 2020 00:55:40 BRT,2020-06-03 00:55:40,2020,Junho,3,Quarta-feira,Madrugada,0
Renato Garcia FC,RENATO GARCIA CAPOTA O CAMARO *ACIDENTE GRAVE*Renato Garcia FC2 de jun. de 2020 20:44:41 BRT,2020-06-02 20:44:41,2020,Junho,2,Terça-feira,Noite,20
MAIKI021,SOFRI UM ACIDENTE GRAVE COM O AUDIMAIKI0212 de jun. de 2020 20:43:28 BRT,2020-06-02 20:43:28,2020,Junho,2,Terça-feira,Noite,20
Full,ELE FINGIU QUE ERA NERD E DEPOIS DESTRUIU TODO MUNDO JOGANDO BOLA??!!Full2 de jun. de 2020 20:39:07 BRT,2020-06-02 20:39:07,2020,Junho,2,Terça-feira,Noite,20
Balanço Geral Londrina,Youtuber destrói poste na zona norte: estava com carro importadoBalanço Geral Londrina2 de jun. de 2020 20:31:16 BRT,2020-06-02 20:31:16,2020,Junho,2,Terça-feira,Noite,20
CARRO COM TUDO,Fomos conhecer um Drive-in diferente - Vale a pena?CARRO COM TUDO2 de jun. de 2020 20:30:17 BRT,2020-06-02 20:30:17,2020,Junho,2,Terça-feira,Noite,20
Deu Bom Brasília,DEU BOM NO CINE DRIVE-INDeu Bom Brasília2 de jun. de 2020 20:30:09 BRT,2020-06-02 20:30:09,2020,Junho,2,Terça-feira,Noite,20
Shá Sincera,Uma tarde no Motel ou será Drive-in?Shá Sincera2 de jun. de 2020 20:29:19 BRT,2020-06-02 20:29:19,2020,Junho,2,Terça-feira,Noite,20
Julio Cesar Resolve,Sky cortando a tela [RESOLVIDO]Julio Cesar Resolve2 de jun. de 2020 12:00:47 BRT,2020-06-02 12:00:47,2020,Junho,2,Terça-feira,Tarde,12
Robert Athaides,como configurar zoom tv que corta imagem lateral recepitor sky livreRobert Athaides2 de jun. de 2020 11:59:21 BRT,2020-06-02 11:59:21,2020,Junho,2,Terça-feira,Manhã,11
MPC TV,"Como configurar sua Sky em qualidade 720p, 1080i e 1080P, em HD e em Full HDMPC TV2 de jun. de 2020 11:59:12 BRT",2020-06-02 11:59:12,2020,Junho,2,Terça-feira,Manhã,11
Droid View,Como arrumar resolução da Sky TvDroid View2 de jun. de 2020 11:58:43 BRT,2020-06-02 11:58:43,2020,Junho,2,Terça-feira,Manhã,11
LanceSoccer!,Como altera zoom da sua tv SkyLanceSoccer!2 de jun. de 2020 11:47:56 BRT,2020-06-02 11:47:56,2020,Junho,2,Terça-feira,Manhã,11
Cheslav,i GSCCheslav2 de jun. de 2020 01:11:07 BRT,2020-06-02 01:11:07,2020,Junho,2,Terça-feira,Madrugada,1
Discovery Brasil,Adam consegue ver a curvatura da Terra! | Mythbusters: Os caçadores de mitos | Discovery BrasilDiscovery Brasil2 de jun. de 2020 00:25:48 BRT,2020-06-02 00:25:48,2020,Junho,2,Terça-feira,Madrugada,0
Sly Dodô,COMPREI A MOTO DA WISH!Sly Dodô2 de jun. de 2020 00:15:29 BRT,2020-06-02 00:15:29,2020,Junho,2,Terça-feira,Madrugada,0
Urologia Especializada BH,Remédio para Aumento peniano!!!Urologia Especializada BH2 de jun. de 2020 00:10:51 BRT,2020-06-02 00:10:51,2020,Junho,2,Terça-feira,Madrugada,0
Urologia Especializada BH,De repente uma secreção que suja minha cueca. O que pode ser?Urologia Especializada BH2 de jun. de 2020 00:05:32 BRT,2020-06-02 00:05:32,2020,Junho,2,Terça-feira,Madrugada,0
Dr Celso Marzano - Dr do Sexo,SECREÇÃO NO PÊNISDr Celso Marzano - Dr do Sexo2 de jun. de 2020 00:01:40 BRT,2020-06-02 00:01:40,2020,Junho,2,Terça-feira,Madrugada,0
Desimpedidos,O fim de uma jornadaDesimpedidos1 de jun. de 2020 22:55:18 BRT,2020-06-01 22:55:18,2020,Junho,1,Segunda-feira,Noite,22
Nuno Agonia,COMPREI UM IPHONE X no MERCADO NEGRONuno Agonia1 de jun. de 2020 22:50:16 BRT,2020-06-01 22:50:16,2020,Junho,1,Segunda-feira,Noite,22
PagDicas,"Taxas e juros, Tarifas e Parcelamento do @PagSeguro PagBank  com Simulação e dicas #pagdicasPagDicas1 de jun. de 2020 18:00:59 BRT",2020-06-01 18:00:59,2020,Junho,1,Segunda-feira,Madrugada,18
Pagamentos Moveis,Minizinha - Como Passar Taxas de Parcelamento para Comprador  #PagamentosMóveis #AppseDicasPagamentos Moveis1 de jun. de 2020 17:54:03 BRT,2020-06-01 17:54:03,2020,Junho,1,Segunda-feira,Tarde,17
Leonardo Amoyr,Como calcular taxa de juros - PagSeguroLeonardo Amoyr1 de jun. de 2020 17:45:15 BRT,2020-06-01 17:45:15,2020,Junho,1,Segunda-feira,Tarde,17
Pagamentos Moveis,Calculadora PagSeguro - App Simulador de TaxasPagamentos Moveis1 de jun. de 2020 17:37:38 BRT,2020-06-01 17:37:38,2020,Junho,1,Segunda-feira,Tarde,17
BOKE,IMPOSSIBLE MOVES IN JENGA (COMPILATION)BOKE31 de mai. de 2020 23:12:07 BRT,2020-05-31 23:12:07,2020,Maio,31,Domingo,Madrugada,23
Felipe Neto,A LENDÁRIA BATALHA DE JENGA CONTRA BRUNA GOMES! [+10]Felipe Neto31 de mai. de 2020 23:11:15 BRT,2020-05-31 23:11:15,2020,Maio,31,Domingo,Madrugada,23
GM Mile - Archivio F.C.Inter,2007-08 (4' Rit Tim Cup - 30-01-2008) Juventus-INTER 2-3 Servizio StudioSport Italia1GM Mile - Archivio F.C.Inter30 de mai. de 2020 19:38:14 BRT,2020-05-30 19:38:14,2020,Maio,30,Sábado,Noite,19
Allves Games,O MELHOR EMULADOR DE PS1 - PRONTO PRA JOGAR [PC DOWNLOAD 2020]Allves Games30 de mai. de 2020 13:19:48 BRT,2020-05-30 13:19:48,2020,Maio,30,Sábado,Tarde,13
Você Sabia?,8 SEGREDOS CONTADOS PELOS SEGURANÇAS DE MICHAEL JACKSONVocê Sabia?30 de mai. de 2020 11:16:33 BRT,2020-05-30 11:16:33,2020,Maio,30,Sábado,Manhã,11
Pânico Retrô,O DIA EM QUE O IMPOSTOR INVADIU O ENTERRO DO MICHAEL JACKSON!Pânico Retrô30 de mai. de 2020 11:05:49 BRT,2020-05-30 11:05:49,2020,Maio,30,Sábado,Manhã,11
Elcio Coronato,MICHAEL JACKSON | COMO O IMPOSTOR ENTROU NO SEU VELÓRIO? COM DANIEL ZUKERMAN | PODCAST DO ELCIOElcio Coronato30 de mai. de 2020 10:56:57 BRT,2020-05-30 10:56:57,2020,Maio,30,Sábado,Manhã,10
Alpha X Tutoriais,TUTORIAL | Como SINCRONIZAR Legendas [Adiantar e Atrasar] SEM PROGRAMASAlpha X Tutoriais29 de mai. de 2020 23:03:33 BRT,2020-05-29 23:03:33,2020,Maio,29,Sexta-feira,Madrugada,23
Mariano Leite,"Como sincronizar legendas externas em filmes, seriados ou qualquer tipo de vídeo.Mariano Leite29 de mai. de 2020 23:02:51 BRT",2020-05-29 23:02:51,2020,Maio,29,Sexta-feira,Madrugada,23
Eliangelo Cruz,Legendas BrasilEliangelo Cruz29 de mai. de 2020 22:50:46 BRT,2020-05-29 22:50:46,2020,Maio,29,Sexta-feira,Noite,22
TutoriaisBK,Como Baixar Legendas para Séries e FilmesTutoriaisBK29 de mai. de 2020 22:49:28 BRT,2020-05-29 22:49:28,2020,Maio,29,Sexta-feira,Noite,22
Voz da Verdade Music - Canal Oficial,"Lançamento, DVD 40 anos Voz da Verdade ""Até Aqui Eu Cheguei"" Ao VivoVoz da Verdade Music - Canal Oficial29 de mai. de 2020 22:31:40 BRT",2020-05-29 22:31:40,2020,Maio,29,Sexta-feira,Noite,22
Acidente com Césio 137 & Panorama Nuclear Brasileiro,Chernobyl 27 anos - Imagens da épocaAcidente com Césio 137 & Panorama Nuclear Brasileiro29 de mai. de 2020 22:21:55 BRT,2020-05-29 22:21:55,2020,Maio,29,Sexta-feira,Noite,22
Rádio Clube Net,Pagamento com Nubank Contactless em menos de um minutoRádio Clube Net29 de mai. de 2020 20:16:29 BRT,2020-05-29 20:16:29,2020,Maio,29,Sexta-feira,Noite,20
Léo Moreira - Reviews,Smartwatch IWO 11 Unboxing Review - É bom? O que mudou? Vale a pena mesmo? - IWO 11Léo Moreira - Reviews29 de mai. de 2020 15:06:53 BRT,2020-05-29 15:06:53,2020,Maio,29,Sexta-feira,Tarde,15
Sly Dodô,O IPHONE 11 DA WISH REVIEW COMPLETOSly Dodô29 de mai. de 2020 02:00:48 BRT,2020-05-29 02:00:48,2020,Maio,29,Sexta-feira,Madrugada,2
Sly Dodô,O IPHONE 11 DA WISH!Sly Dodô29 de mai. de 2020 01:46:36 BRT,2020-05-29 01:46:36,2020,Maio,29,Sexta-feira,Madrugada,1
Sly Dodô,A MI BAND 4 DA WISH!Sly Dodô29 de mai. de 2020 01:32:29 BRT,2020-05-29 01:32:29,2020,Maio,29,Sexta-feira,Madrugada,1
viajando_com_dory,"Compramos um drone ""Phantom 4 clone"" pela WISH - Será que valeu a pena?????viajando_com_dory28 de mai. de 2020 13:32:43 BRT",2020-05-28 13:32:43,2020,Maio,28,Quinta-feira,Tarde,13
Sly Dodô,DRONE DA WISH DE 200 REAIS! *review*Sly Dodô28 de mai. de 2020 13:25:23 BRT,2020-05-28 13:25:23,2020,Maio,28,Quinta-feira,Tarde,13
Rodrigo Portella,MELHOR CÂMERA PARA VLOG E YOUTUBES ? SONY A6400 UNBOXINGRodrigo Portella27 de mai. de 2020 15:09:06 BRT,2020-05-27 15:09:06,2020,Maio,27,Quarta-feira,Tarde,15
Diego Costa,FILMADORA HD DA WISH *Review*Diego Costa27 de mai. de 2020 15:04:06 BRT,2020-05-27 15:04:06,2020,Maio,27,Quarta-feira,Tarde,15
Filipe Coelho,CLAREAMOS DENTAL DO ALIEXPRESS e WISH funciona?Filipe Coelho26 de mai. de 2020 14:27:05 BRT,2020-05-26 14:27:05,2020,Maio,26,Terça-feira,Tarde,14
Stefanny Crespo,"CLAREAMENTO ALIEXPRESS R$20,00 💸Stefanny Crespo26 de mai. de 2020 14:18:09 BRT",2020-05-26 14:18:09,2020,Maio,26,Terça-feira,Tarde,14
Canal Casa Sul,"Casa sensacional com jeito de clube: piscina, academia e muito mais! Por Elaine Zanon (Arquitetare)Canal Casa Sul26 de mai. de 2020 10:19:51 BRT",2020-05-26 10:19:51,2020,Maio,26,Terça-feira,Manhã,10
Ricardo Martins - My Broker,Apartamento decorado Terra Mundi Cascavel - 106 m² - 3 SuítesRicardo Martins - My Broker26 de mai. de 2020 10:16:48 BRT,2020-05-26 10:16:48,2020,Maio,26,Terça-feira,Manhã,10
store instagram,Bastidores do programa Celso Portiolistore instagram26 de mai. de 2020 01:38:43 BRT,2020-05-26 01:38:43,2020,Maio,26,Terça-feira,Madrugada,1
Amaury Jr.,Gravação do novo comercial - Celso PortiolliAmaury Jr.26 de mai. de 2020 01:35:35 BRT,2020-05-26 01:35:35,2020,Maio,26,Terça-feira,Madrugada,1
SCC SBT,Celso Portiolli agita Brusque em dia de gravações para o Domingo LegalSCC SBT26 de mai. de 2020 01:31:20 BRT,2020-05-26 01:31:20,2020,Maio,26,Terça-feira,Madrugada,1
O Município,Celso Portiolli na Havan de BrusqueO Município26 de mai. de 2020 01:29:57 BRT,2020-05-26 01:29:57,2020,Maio,26,Terça-feira,Madrugada,1
